Time	Channel A	Channel B	Channel C	Channel D
(us)	(V)	(V)	(V)	(V)

49.18399875	0.23032320	0.10806600	-0.14960170	-0.06021302
49.19199875	0.20508440	0.07425153	-0.15134130	-0.01626636
49.19999875	0.19647820	0.08783227	-0.16867580	0.00344859
49.20799875	0.22556230	0.11593980	-0.16385390	-0.00347911
49.21599875	0.21445360	0.09375286	-0.15790280	-0.00708029
49.22399875	0.21259190	0.08462783	-0.13400680	-0.02755821
49.23199875	0.21720020	0.05056917	-0.14761800	-0.03872799
49.23999875	0.21509440	0.06808680	-0.12286750	-0.04297006
49.24799875	0.22794270	0.09533982	-0.18491170	-0.05078280
49.25599875	0.22180850	0.03045747	-0.15717030	-0.04989776
49.26399875	0.23044530	0.07522812	-0.16089360	-0.08578753
49.27199875	0.22931610	0.06598102	-0.19617300	-0.04718161
49.27999874	0.20148320	0.06759850	-0.17996770	-0.07968383
49.28799874	0.23004850	0.05871761	-0.13660090	-0.06033509
49.29599874	0.22019100	0.04846339	-0.16583760	-0.09756768
49.30399874	0.22119820	0.06463820	-0.13351850	-0.08813746
49.31199874	0.21494190	0.05328532	-0.18466750	-0.07870723
49.31999874	0.20035400	0.04168829	-0.16235850	-0.07583850
49.32799874	0.20960110	0.04971465	-0.19232760	-0.06442457
49.33599874	0.14691610	0.05587939	-0.19244970	-0.11542100
49.34399874	0.21832940	0.05044710	-0.16956080	-0.06802576
49.35199874	0.15466780	0.03305155	-0.16534930	-0.10092470
49.35999874	0.16541030	0.06414991	-0.17957090	-0.07858516
49.36799874	0.16364020	-0.00186163	-0.20297860	-0.06665242
49.37599874	0.14679400	0.03772088	-0.21573530	-0.06170843
49.38399874	0.16602070	0.02404859	-0.20633560	-0.00634785
49.39199874	0.13156530	0.06265450	-0.21625420	-0.02993866
49.39999874	0.15054780	0.04959258	-0.21637620	-0.02569658
49.40799874	0.15652940	0.08142339	-0.16931670	-0.03314310
49.41599874	0.14267400	0.07303079	-0.19357890	-0.01428266
49.42399874	0.17712940	0.06500442	-0.19009980	-0.04641865
49.43199874	0.13766900	0.10003970	-0.20731220	-0.05746635
49.43999874	0.16690570	0.07770012	-0.23618270	-0.05758843
49.44799874	0.14178900	0.05883969	-0.23172700	-0.05090487
49.45599874	0.16028320	0.09918515	-0.26566360	-0.04940947
49.46399874	0.17126990	0.06686606	-0.18762780	-0.09234901
49.47199874	0.15002900	0.09213538	-0.19382310	-0.08676412
49.47999874	0.15701770	0.05081332	-0.21674250	-0.07620472
49.48799874	0.16953030	0.09189123	-0.18875700	-0.09695730
49.49599874	0.17600020	0.08560442	-0.20374160	-0.11072120
49.50399874	0.14465770	0.09659109	-0.19617300	-0.09149449
49.51199874	0.13455610	0.10669270	-0.22589800	-0.06839198
49.51999874	0.17563400	0.10461740	-0.20001830	-0.06927702
49.52799874	0.13156530	0.12729270	-0.17053740	-0.08490250
49.53599874	0.15540020	0.13827940	-0.18131050	-0.06503494
49.54399874	0.11020230	0.11853390	-0.18057800	-0.05511643
49.55199874	0.13892020	0.11917480	-0.16174810	-0.03860591
49.55999874	0.16040530	0.13544110	-0.19531850	-0.05175939
49.56799874	0.11883910	0.16357920	-0.21573530	-0.02780236
49.57599874	0.09759820	0.12570570	-0.21982480	-0.03576769
49.58399874	0.11694690	0.12717060	-0.22229680	-0.02185125
49.59199874	0.12631610	0.11520740	-0.22107610	-0.01553392
49.59999874	0.11795400	0.13409830	-0.19940790	-0.05883969
49.60799874	0.10608230	0.11719110	-0.23468730	-0.03006073
49.61599874	0.10660120	0.08536027	-0.22553180	-0.05771050
49.62399874	0.11532940	0.08832057	-0.24930570	-0.03775140
49.63199873	0.12656030	0.10434280	-0.24384290	-0.05548265
49.63999873	0.09472945	0.09140293	-0.24188970	-0.08737449
49.64799873	0.11783200	0.09646901	-0.25858330	-0.06317332
49.65599873	0.09909360	0.07055879	-0.23209330	-0.10501420
49.66399873	0.13830990	0.07806635	-0.21216470	-0.08417005
49.67199873	0.10971400	0.07980590	-0.21399580	-0.14844200
49.67999873	0.09460738	0.08966338	-0.20187990	-0.10760830
49.68799873	0.11706900	0.05499435	-0.21414840	-0.12189090
49.69599873	0.11569570	0.06869716	-0.22058780	-0.10983610
49.70399873	0.10922570	0.09152501	-0.20001830	-0.12512590
49.71199873	0.06216620	0.08029420	-0.20572530	-0.13403730
49.71999873	0.08474990	0.03836177	-0.20200200	-0.08539079
49.72799873	0.09186071	0.03527940	-0.19864500	-0.11743520
49.73599873	0.06851406	0.04623554	-0.19022190	-0.10425120
49.74399873	0.05267495	0.03476058	-0.20322280	-0.12375260
49.75199873	0.04528947	0.04403821	-0.23541980	-0.07535020
49.75999873	0.06451613	0.02157659	-0.22812590	-0.08713035
49.76799873	0.03668325	0.04391614	-0.22403640	-0.08218635
49.77599873	0.02880947	0.07238990	-0.27259130	-0.06753746
49.78399873	0.03555406	0.04205450	-0.24930570	-0.07733390
49.79199873	0.03268532	0.05008087	-0.25550100	-0.08069094
49.79999873	0.06689657	0.03564562	-0.26886810	-0.08365124
49.80799873	0.01022370	0.06970428	-0.28943750	-0.08081301
49.81599873	0.02743614	0.07586902	-0.28583640	-0.10971400
49.82399873	0.02868740	0.03650014	-0.29251990	-0.11343730
49.83199873	0.03854488	0.04995880	-0.31098360	-0.10327460
49.83999873	0.03979614	0.05908383	-0.29004790	-0.14148380
49.84799873	0.00384533	0.07104709	-0.27469710	-0.15143280
49.85599873	0.03793451	0.02417066	-0.28644670	-0.16098510
49.86399873	0.03244118	0.03329569	-0.27134010	-0.15863520
49.87199873	0.04266488	0.03946043	-0.25290690	-0.18405710
49.87999873	0.00222785	0.03476058	-0.25028230	-0.19003880
49.88799873	0.00473037	0.04007080	-0.26776940	-0.17636650
49.89599873	0.02557451	0.00146489	-0.24448380	-0.17078160
49.90399873	0.02359081	0.01812799	-0.20520650	-0.15973390
49.91199873	0.02307199	0.03106784	-0.22070990	-0.18182930
49.91999873	-0.00088504	0.02948088	-0.21362960	-0.16632590
49.92799873	0.01821955	0.00665304	-0.21649830	-0.16644800
49.93599873	0.01959288	0.00268563	-0.22156440	-0.15216530
49.94399873	-0.00164800	0.02343822	-0.23679310	-0.15466780
49.95199873	0.00347911	0.02627644	-0.24002810	-0.14920500
49.95999873	0.00234993	0.00640889	-0.24460590	-0.12747580
49.96799873	0.02444533	-0.00952178	-0.24954990	-0.13913390
49.97599873	0.01147496	0.00738548	-0.25611130	-0.13937800
49.98399872	0.00222785	0.02035585	-0.26639610	-0.14212470
49.99199872	0.00436415	-0.00372326	-0.28113650	-0.15701770
49.99999872	0.01535081	-0.01159703	-0.29761650	-0.16025270
50.00799872	0.01757866	-0.00543230	-0.30430010	-0.17426070
50.01599872	-0.00326548	0.00479141	-0.30539870	-0.17264320
50.02399872	0.01095614	0.00183111	-0.29462570	-0.18146310
50.03199872	0.02581866	-0.01519822	-0.28373060	-0.19425030
50.03999872	0.02832118	-0.01260414	-0.27542950	-0.19959110
50.04799872	0.01220740	0.00454726	-0.26267280	-0.20404680
50.05599872	0.00485244	0.01318400	-0.25351730	-0.21906190
50.06399872	0.03094577	0.00146489	-0.24173710	-0.21436200
50.07199872	0.01483200	-0.01013215	-0.23493150	-0.20938750
50.07999872	0.01345866	0.00073244	-0.22812590	-0.20477920
50.08799872	-0.00476089	0.00219733	-0.20584740	-0.19574570
50.09599872	0.01535081	-0.01260414	-0.18329420	-0.21088290
50.10399872	0.02807703	-0.02111881	-0.17575610	-0.18729210
50.11199872	0.00161748	-0.03012177	-0.17896050	-0.18008970
50.11999872	-0.00576800	-0.02209540	-0.17215490	-0.17426070
50.12799872	-0.00650044	-0.02542192	-0.19208350	-0.17065950
50.13599872	0.00347911	-0.03665273	-0.20249030	-0.15787220
50.14399872	-0.01724296	-0.05157628	-0.19394510	-0.15961180
50.15199872	-0.01574755	-0.04824976	-0.19556260	-0.16171760
50.15999872	-0.01074252	-0.05258339	-0.21759700	-0.15478990
50.16799872	-0.00537126	-0.05960265	-0.21860410	-0.15094450
50.17599872	0.00646992	-0.05688650	-0.21872620	-0.14633630
50.18399872	-0.01275674	-0.04812769	-0.22269360	-0.15414900
50.19199872	-0.00936918	-0.03073214	-0.24311040	-0.14957120
50.19999872	-0.00500504	-0.02468947	-0.23541980	-0.16794340
50.20799872	0.00683615	-0.03814813	-0.22751550	-0.17017120
50.21599872	0.00784326	-0.02493362	-0.22318190	-0.17871640
50.22399872	0.00396741	-0.01458785	-0.21066930	-0.18668170
50.23199872	0.02221747	-0.01690725	-0.18839080	-0.20081180
50.23999872	0.02169866	-0.01998962	-0.18677330	-0.20380260
50.24799872	0.02044740	-0.01001007	-0.18628500	-0.19348730
50.25599872	0.01571703	-0.01135289	-0.16125980	-0.19684440
50.26399872	0.01370281	0.00195319	-0.14157540	-0.19858390
50.27199872	0.01284829	-0.00692770	-0.13040560	-0.20368050
50.27999872	0.02032533	-0.01135289	-0.11282690	-0.19547100
50.28799872	0.02456740	-0.00741600	-0.10528890	-0.19324320
50.29599872	0.01971496	0.00296030	-0.08844264	-0.17300940
50.30399872	0.01345866	-0.00729392	-0.09512620	-0.16531880
50.31199872	0.00973541	-0.00863674	-0.08819849	-0.14261300
50.31999872	0.00497452	-0.00595111	-0.09030427	-0.14136170
50.32799872	0.01248207	-0.00778222	-0.08819849	-0.12500380
50.33599871	0.00973541	0.01022370	-0.08224738	-0.11294900
50.34399871	0.01571703	0.00689718	-0.08297983	-0.10177920
50.35199871	0.01333659	0.00012207	-0.09475997	-0.08218635
50.35999871	0.01660207	0.01983703	-0.08941923	-0.07858516
50.36799871	0.01260414	0.02059999	-0.10428170	-0.07397687
50.37599871	0.00634785	0.01528977	-0.10293890	-0.07113864
50.38399871	0.01620533	0.00024415	-0.11816770	-0.06964324
50.39199871	0.00299081	-0.00027467	-0.11456650	-0.08020264
50.39999871	0.01272622	-0.00247200	-0.09598071	-0.09085360
50.40799871	0.00671407	-0.00222785	-0.09921567	-0.10477000
50.41599871	0.01385540	-0.01532029	-0.09228797	-0.07968383
50.42399871	0.00885037	-0.01828059	-0.08261360	-0.07895138
50.43199871	0.00424207	-0.00778222	-0.08609272	-0.09097568
50.43999871	0.00048830	-0.02099673	-0.06390576	-0.09930723
50.44799871	-0.01223792	-0.01974548	-0.05746635	-0.10116890
50.45599871	0.00473037	-0.02703940	-0.03778192	-0.09643849
50.46399871	-0.00399793	-0.03762932	-0.02789392	-0.10104680
50.47199871	-0.01199377	-0.03210547	-0.02713095	-0.09234901
50.47999871	-0.00924711	-0.04293954	-0.01919614	-0.08267464
50.48799871	-0.01300089	-0.03936888	-0.00448622	-0.05957213
50.49599871	-0.00576800	-0.04886013	-0.00238044	-0.06207465
50.50399871	-0.01425214	-0.04318369	0.00827052	-0.04507584
50.51199871	-0.00750755	-0.04824976	-0.00051881	-0.04171880
50.51999871	-0.00100711	-0.05218665	-0.00225837	-0.03164769
50.52799871	0.00122074	-0.05603198	0.00000000	-0.01812799
50.53599871	0.00521867	-0.04678487	-0.00173956	-0.01181066
50.54399871	0.00323496	-0.02963347	-0.01773125	0.01251259
50.55199871	0.01757866	-0.04318369	-0.02352977	0.01413007
50.55999871	0.02993866	-0.03726310	-0.02713095	0.02032533
50.56799871	0.02221747	-0.02926725	-0.02206488	0.01821955
50.57599871	0.01907407	-0.01495407	-0.02429273	0.00680563
50.58399871	0.02868740	0.00280770	-0.02789392	-0.01156652
50.59199871	0.03704947	-0.01617481	-0.03012177	-0.01489303
50.59999871	0.03704947	-0.00729392	-0.03729362	0.00396741
50.60799871	0.02844325	-0.00778222	-0.04101688	-0.01626636
50.61599871	0.00909452	-0.00433363	-0.03964354	-0.01727348
50.62399871	0.03381451	-0.00839259	-0.02478103	-0.01776177
50.63199871	0.02795495	-0.02493362	-0.01635792	-0.03314310
50.63999871	0.01672414	-0.00814844	0.00207526	-0.04071169
50.64799871	0.00610370	-0.01840266	-0.01065096	-0.05426191
50.65599871	0.00759911	-0.02764977	-0.00769066	-0.03415021
50.66399871	0.01983703	-0.03726310	0.00271615	-0.03228858
50.67199871	0.01232948	-0.04419080	0.00445570	-0.02941984
50.67999871	0.00497452	-0.05182043	0.01162755	-0.02694784
50.68799871	0.00497452	-0.05639821	0.01644948	-0.00387585
50.69599870	0.01034577	-0.06393628	0.02017273	-0.00161748
50.70399870	0.02108829	-0.06109805	0.03219703	-0.00262459
50.71199870	-0.00112919	-0.04776147	0.01904355	0.00198370
50.71999870	0.01284829	-0.05960265	0.00433363	0.02246162
50.72799870	0.01309244	-0.07071139	-0.00408948	0.03946043
50.73599870	0.03045747	-0.07306131	-0.01040681	0.03387555
50.74399870	0.02395703	-0.06649983	0.00753807	0.02902310
50.75199870	0.01983703	-0.06625568	-0.00460830	0.04998932
50.75999870	0.03906369	-0.07168798	0.00296030	0.04031495
50.76799870	0.03942991	-0.06714072	-0.00646992	0.02554399
50.77599870	0.04019288	-0.04886013	-0.01165807	0.02133244
50.78399870	0.02468947	-0.05355999	-0.02032533	0.02642903
50.79199870	0.03106784	-0.06714072	-0.02130192	0.02481155
50.79999870	0.04116947	-0.07046724	-0.01425214	-0.00064089
50.80799870	0.02932829	-0.06503494	-0.01907407	0.00296030
50.81599870	0.01644948	-0.07724234	-0.00894192	-0.01104770
50.82399870	0.01171911	-0.07910398	-0.00039674	-0.01229896
50.83199870	0.00573748	-0.10315260	0.01113926	-0.01901303
50.83999870	0.03033540	-0.08069094	0.00405896	-0.02780236
50.84799870	-0.00701926	-0.08157597	-0.00546281	-0.01861629
50.85599870	0.00222785	-0.11227760	0.02325510	-0.02807703
50.86399870	0.01446577	-0.09723197	-0.00918607	0.00369274
50.87199870	0.02169866	-0.06292917	0.00964385	-0.00360118
50.87999870	-0.01736503	-0.10513630	0.00616474	0.00000000
50.88799870	-0.02185125	-0.06625568	0.03576769	-0.00311289
50.89599870	-0.01113926	-0.09674367	-0.02972503	0.02072207
50.90399870	-0.00463881	-0.06207465	0.04135258	0.05023347
50.91199870	-0.01098666	-0.07242043	-0.00918607	-0.02233955
50.91999870	-0.02871792	-0.09265420	-0.02328562	0.06961272
50.92799870	-0.01611377	-0.08981597	-0.02243111	0.05111850
50.93599870	-0.00988800	-0.11734370	-0.00238044	0.02914518
50.94399870	0.00210578	-0.06946012	-0.00967437	0.01263466
50.95199870	-0.04107791	-0.09686575	-0.04223762	0.03735466
50.95999870	-0.01498459	-0.12500380	-0.03469954	0.04589984
50.96799870	-0.00824000	-0.11944940	-0.00918607	0.00717185
50.97599870	-0.02023377	-0.14127020	-0.07257301	0.05298013
50.98399870	-0.00961333	-0.09857479	-0.01425214	0.02444533
50.99199870	0.00073244	-0.16644800	0.00320444	-0.01861629
50.99999870	-0.00314341	-0.15656000	-0.00671407	-0.00833155
51.00799870	0.04815821	-0.13165690	-0.01251259	0.02404859
51.01599870	-0.02710044	-0.16385390	-0.00485244	-0.00659200
51.02399870	0.04556413	-0.13486130	0.03402814	-0.01254311
51.03199870	0.02896206	-0.17447430	-0.05078280	0.01251259
51.03999870	0.01733451	-0.15939820	0.02142399	0.00024415
51.04799869	0.05053865	-0.15952030	0.02401807	0.02108829
51.05599869	0.02658162	-0.13064970	-0.00408948	0.01712088
51.06399869	0.06241035	-0.15063940	0.05694754	0.02368236
51.07199869	0.04904325	-0.12512590	0.05459761	0.02392651
51.07999869	0.03567614	-0.12228770	0.00195319	0.02752770
51.08799869	0.04104739	-0.10748620	0.02426222	0.06750694
51.09599869	0.02008118	-0.10019230	-0.01251259	0.00433363
51.10399869	0.06915494	-0.13336590	0.00048830	0.06253242
51.11199869	0.00946074	-0.11609240	-0.02490310	0.03088473
51.11999869	0.02008118	-0.14102600	-0.03643910	0.03634755
51.12799869	0.02606281	-0.14447460	0.00134281	0.04144414
51.13599869	0.01947081	-0.12067020	-0.06131168	0.04504532
51.14399869	0.02557451	-0.15424050	-0.02725303	0.04107791
51.15199869	-0.00302133	-0.12054810	-0.01821955	0.02630696
51.15999869	0.03070162	-0.12549210	-0.07791375	0.04800561
51.16799869	0.01571703	-0.13843200	-0.03555406	0.03347880
51.17599869	0.03195288	-0.14102600	-0.02243111	0.00012207
51.18399869	0.01260414	-0.16855370	-0.04101688	0.03707999
51.19199869	-0.00250252	-0.13092440	-0.01821955	0.04156621
51.19999869	0.02920621	-0.13672290	-0.00534074	-0.00262459
51.20799869	0.01809748	-0.14362010	0.02499466	0.02059999
51.21599869	-0.01635792	-0.13104650	-0.01129185	0.01300089
51.22399869	0.00610370	-0.13892020	0.00482192	0.03250221
51.23199869	0.00323496	-0.13632620	0.03021332	-0.01553392
51.23999869	-0.00488296	-0.15854370	0.00036622	0.00891141
51.24799869	-0.01773125	-0.16223640	0.01373333	0.01910459
51.25599869	-0.02786340	-0.16223640	0.05905332	0.00943022
51.26399869	-0.02285836	-0.15152440	0.02377392	0.02032533
51.27199869	-0.01635792	-0.12512590	0.01547288	0.03003021
51.27999869	-0.02471999	-0.15051730	0.02017273	0.01413007
51.28799869	-0.05383465	-0.13660090	0.03430280	0.03683584
51.29599869	-0.02996918	-0.13980530	-0.01339763	0.04217658
51.30399869	-0.02859584	-0.14127020	-0.00967437	0.03411970
51.31199869	-0.02859584	-0.13892020	0.01968444	0.04092532
51.31999869	-0.02649007	-0.16507460	-0.01724296	0.05682547
51.32799869	-0.02136296	-0.14053770	-0.00881985	0.06576739
51.33599869	-0.01449629	-0.12573630	0.00839259	0.04391614
51.34399869	-0.01611377	-0.10525830	-0.01327555	0.06167791
51.35199869	-0.02136296	-0.11697740	-0.02850429	0.06488235
51.35999869	-0.02447584	-0.12387460	-0.01290933	0.04974517
51.36799869	-0.00674459	-0.10007020	-0.01052889	0.04739524
51.37599869	-0.00799585	-0.12659080	-0.02591021	0.04962309
51.38399869	-0.02572710	-0.11239970	-0.01388592	0.05423139
51.39199869	-0.01223792	-0.12030400	0.00109867	0.06054872
51.39999868	-0.02099673	-0.09820856	0.01620533	0.05447554
51.40799868	-0.02197333	-0.10092470	0.01757866	0.04626606
51.41599868	-0.03247169	-0.09378338	0.06067080	0.03149510
51.42399868	-0.02398755	-0.08822901	-0.00582904	0.04974517
51.43199868	-0.04733421	-0.10773030	0.01770074	0.05371258
51.43999868	-0.04571673	-0.07440413	0.01968444	-0.01007111
51.44799868	-0.06741539	-0.09747612	0.03924681	0.04428236
51.45599868	-0.05755791	-0.09118931	0.05682547	0.02655110
51.46399868	-0.05020295	-0.10635700	0.03677480	0.06018250
51.47199868	-0.07605213	-0.10031430	0.05706961	0.05893124
51.47999868	-0.07229835	-0.09192175	0.02908414	0.08746605
51.48799868	-0.05343791	-0.12079230	0.01101718	0.08066042
51.49599868	-0.08127079	-0.13928650	0.04419080	0.03137303
51.50399868	-0.07080294	-0.13980530	-0.01028474	0.07556383
51.51199868	-0.08914457	-0.15076140	-0.00421155	0.06811731
51.51999868	-0.05169836	-0.18494220	0.02697836	0.06564531
51.52799868	-0.07440413	-0.18283640	0.00531022	0.03176977
51.53599868	-0.06756798	-0.17938780	-0.00250252	0.06762902
51.54399868	-0.09088412	-0.17743460	-0.01672414	0.06848353
51.55199868	-0.06979583	-0.15805540	0.00579852	0.04278695
51.55999868	-0.06118961	-0.19714960	-0.02578814	0.08798486
51.56799868	-0.08166753	-0.16397600	-0.01413007	0.08325449
51.57599868	-0.04245125	-0.18384350	0.02066103	0.07220680
51.58399868	-0.07354961	-0.15829950	0.02401807	0.06314280
51.59199868	-0.03885006	-0.18530840	0.06201361	0.05941954
51.59999868	-0.03695792	-0.15298930	0.04953154	0.06314280
51.60799868	-0.06344798	-0.11709950	0.06176946	0.06564531
51.61599868	-0.04046755	-0.14868620	0.04876858	0.08151494
51.62399868	-0.03048799	-0.09057894	0.06042665	0.06588946
51.63199868	-0.03247169	-0.11499370	0.05151524	0.06439406
51.63999868	-0.06967375	-0.14484090	0.08359019	0.07791375
51.64799868	-0.04046755	-0.15176860	0.02288888	0.06601153
51.65599868	0.00024415	-0.15002900	0.08517716	0.08511613
51.66399868	-0.06244087	-0.12695700	0.05954161	0.04666280
51.67199868	-0.04571673	-0.19284650	0.08096561	0.09567553
51.67999868	-0.05069124	-0.11880860	0.03415021	0.10287790
51.68799868	-0.07205420	-0.13547170	0.03094577	0.11181980
51.69599868	-0.04058962	-0.12411880	0.03155614	0.04901273
51.70399868	-0.05468917	-0.13052770	-0.01004059	0.09826960
51.71199868	-0.11487170	-0.17163610	0.01162755	0.09826960
51.71999868	-0.08178961	-0.17816710	0.05954161	0.08426160
51.72799868	-0.09164708	-0.12833030	-0.05560473	0.09393597
51.73599868	-0.06967375	-0.20307020	0.02511673	0.13388470
51.74399868	-0.07827998	-0.12128060	-0.04892117	0.10745570
51.75199867	-0.13110750	-0.20209360	0.05496383	0.09305093
51.75999867	-0.09265420	-0.09674367	-0.03418073	0.14719080
51.76799867	-0.05258339	-0.08008057	0.02746666	0.13760800
51.77599867	-0.06118961	-0.13226720	0.05063021	0.05658132
51.78399867	-0.09576708	-0.13028350	0.04419080	0.18454540
51.79199867	-0.03097629	-0.11807610	-0.03506577	0.10919520
51.79999867	-0.09414960	-0.09613331	0.13522750	0.10596030
51.80799867	-0.03497421	-0.03851436	0.00656148	0.09903257
51.81599867	-0.07690664	-0.20233770	0.00531022	0.18973360
51.82399867	-0.02035585	-0.01272622	0.07776116	0.11987670
51.83199867	-0.08877835	-0.15570540	0.05731376	-0.00311289
51.83999867	-0.04470962	-0.07550279	-0.02490310	0.19644760
51.84799867	-0.08865627	-0.12164680	0.03863643	0.15128030
51.85599867	-0.02847377	-0.10647910	0.11218600	0.12829980
51.86399867	-0.03021332	-0.12030400	0.05471969	0.12793360
51.87199867	-0.05767998	-0.07022309	-0.07135227	0.14319280
51.87999867	-0.08664205	-0.12005980	0.04431288	0.20502330
51.88799867	-0.02059999	-0.09277627	0.03625599	0.09405804
51.89599867	-0.10351880	-0.13672290	-0.09164708	0.24112670
